Date,CPIAUCSL,DTWEXBGS,RIFSPFF_N.D,PCEPI,Close,High,Low,Volume,US3Y,US10Y,HIGH,CLOSE,sen_svc_positive,sen_svc_neutral,sen_svc_negative,sen_trans_positive,sen_trans_neutral,sen_trans_negative
2015-01-23,235.16925806451613,104.3676,0.12,96.77535483870967,2051.820068359375,2062.97998046875,2050.5400390625,3573560000.0,0.86,1.81,17.09,16.66,13,12,3,6,22,0
2015-01-24,235.18845161290324,104.3676,0.12,96.78087096774193,2051.820068359375,2062.97998046875,2050.5400390625,3573560000.0,0.86,1.81,17.09,16.66,6,10,1,7,10,0
2015-01-25,235.20764516129034,104.3676,0.12,96.78638709677419,2051.820068359375,2062.97998046875,2050.5400390625,3573560000.0,0.86,1.81,17.09,16.66,7,4,5,6,10,0
2015-01-26,235.22683870967742,104.4818,0.12,96.79190322580645,2057.090087890625,2057.6201171875,2040.969970703125,3465760000.0,0.89,1.83,17.43,15.52,15,8,3,10,15,1
2015-01-27,235.24603225806453,104.1646,0.11,96.79741935483871,2029.550048828125,2047.8599853515625,2019.9100341796875,3329810000.0,0.87,1.83,18.41,17.22,12,9,6,9,16,2
2015-01-28,235.26522580645164,104.4737,0.12,96.80293548387097,2002.1600341796875,2042.489990234375,2001.489990234375,4067530000.0,0.81,1.73,20.44,20.44,5,16,6,8,18,1
2015-01-29,235.28441935483872,105.2763,0.11,96.80845161290323,2021.25,2024.6400146484373,1989.1800537109373,4127140000.0,0.84,1.77,21.56,18.76,10,14,3,8,18,1
2015-01-30,235.30361290322583,105.5884,0.06,96.81396774193549,1994.989990234375,2023.3199462890625,1993.3800048828125,4568650000.0,0.77,1.68,22.18,20.97,13,9,4,6,20,0
2015-01-31,235.3228064516129,105.5884,0.06,96.81948387096774,1994.989990234375,2023.3199462890625,1993.3800048828125,4568650000.0,0.77,1.68,22.18,20.97,6,5,4,6,9,0
2015-02-01,235.342,105.5884,0.06,96.825,1994.989990234375,2023.3199462890625,1993.3800048828125,4568650000.0,0.77,1.68,22.18,20.97,5,7,2,3,9,2
2015-02-02,235.36464285714288,105.2058,0.12,96.83153571428572,2020.8499755859373,2021.6600341796875,1980.9000244140625,4008330000.0,0.78,1.68,22.81,19.43,13,10,1,6,17,1
2015-02-03,235.38728571428572,104.6063,0.12,96.83807142857142,2050.030029296875,2050.300048828125,2022.7099609375,4615900000.0,0.85,1.79,18.89,17.33,10,11,5,10,16,0
2015-02-04,235.4099285714286,104.785,0.11,96.84460714285714,2041.510009765625,2054.739990234375,2036.719970703125,4141920000.0,0.86,1.81,18.38,18.33,14,9,4,7,18,2
2015-02-05,235.43257142857144,104.4915,0.12,96.85114285714286,2062.52001953125,2063.550048828125,2043.449951171875,3821990000.0,0.87,1.83,17.43,16.85,14,10,3,6,20,1
2015-02-06,235.4552142857143,105.1283,0.11,96.85767857142858,2055.469970703125,2072.39990234375,2049.969970703125,4232970000.0,1.03,1.95,18.74,17.29,16,9,3,10,16,2
2015-02-07,235.47785714285715,105.1283,0.11,96.86421428571428,2055.469970703125,2072.39990234375,2049.969970703125,4232970000.0,1.03,1.95,18.74,17.29,8,7,2,3,14,0
2015-02-08,235.50050000000002,105.1283,0.11,96.87075,2055.469970703125,2072.39990234375,2049.969970703125,4232970000.0,1.03,1.95,18.74,17.29,7,6,2,7,8,0
2015-02-09,235.52314285714286,104.9889,0.12,96.87728571428572,2046.739990234375,2056.159912109375,2041.8800048828125,3549540000.0,1.04,1.96,19.28,18.55,12,8,3,8,13,2
2015-02-10,235.54578571428573,105.2897,0.12,96.88382142857142,2068.590087890625,2070.860107421875,2048.6201171875,3669850000.0,1.05,2.01,18.36,17.23,13,7,6,8,18,0
2015-02-11,235.56842857142857,105.7901,0.12,96.89035714285714,2068.530029296875,2073.47998046875,2057.989990234375,3596860000.0,1.06,2.0,17.81,16.96,13,7,10,13,16,1
2015-02-12,235.59107142857144,104.9385,0.12,96.89689285714286,2088.47998046875,2088.530029296875,2069.97998046875,3788350000.0,1.02,1.99,16.47,15.34,15,12,3,13,17,0
2015-02-13,235.61371428571428,104.8452,0.12,96.90342857142858,2096.989990234375,2097.030029296875,2086.699951171875,3527450000.0,1.03,2.02,15.64,14.69,11,10,5,13,12,1
2015-02-14,235.63635714285715,104.8452,0.12,96.90996428571428,2096.989990234375,2097.030029296875,2086.699951171875,3527450000.0,1.03,2.02,15.64,14.69,6,6,2,7,7,0
2015-02-15,235.659,104.8452,0.12,96.9165,2096.989990234375,2097.030029296875,2086.699951171875,3527450000.0,1.03,2.02,15.64,14.69,6,7,2,2,11,2
2015-02-16,235.68164285714286,104.8452,0.12,96.92303571428572,2096.989990234375,2097.030029296875,2086.699951171875,3527450000.0,1.03,2.02,15.64,14.69,7,11,3,5,15,1
2015-02-17,235.70428571428573,104.8452,0.12,96.92957142857142,2100.340087890625,2101.300048828125,2089.800048828125,3361750000.0,1.1,2.14,16.33,15.8,15,7,2,6,16,2
2015-02-18,235.72692857142857,105.2514,0.12,96.93610714285714,2099.679931640625,2100.22998046875,2092.14990234375,3370020000.0,1.0,2.07,16.74,15.45,8,13,6,9,18,0
2015-02-19,235.74957142857144,105.1407,0.12,96.94264285714286,2097.449951171875,2102.1298828125,2090.7900390625,3247100000.0,1.05,2.11,16.22,15.29,11,15,1,8,19,0
2015-02-20,235.77221428571428,105.3387,0.12,96.94917857142858,2110.300048828125,2110.610107421875,2085.43994140625,3281600000.0,1.07,2.13,16.29,14.3,10,11,4,7,17,1
2015-02-21,235.79485714285715,105.3387,0.12,96.95571428571428,2110.300048828125,2110.610107421875,2085.43994140625,3281600000.0,1.07,2.13,16.29,14.3,8,6,1,3,11,1
2015-02-22,235.8175,105.3387,0.12,96.96225,2110.300048828125,2110.610107421875,2085.43994140625,3281600000.0,1.07,2.13,16.29,14.3,6,6,4,9,7,0
2015-02-23,235.84014285714287,105.5359,0.11,96.96878571428572,2109.659912109375,2110.050048828125,2103.0,3093680000.0,1.03,2.06,15.48,14.56,6,15,4,10,12,3
2015-02-24,235.8627857142857,105.5472,0.11,96.97532142857142,2115.47998046875,2117.93994140625,2105.8701171875,3199840000.0,0.97,1.99,14.63,13.69,11,12,5,8,20,0
2015-02-25,235.88542857142858,105.0503,0.11,96.98185714285714,2113.860107421875,2119.590087890625,2109.889892578125,3312340000.0,0.98,1.96,14.06,13.84,13,11,5,9,19,1
2015-02-26,235.90807142857142,105.5021,0.11,96.98839285714286,2110.739990234375,2113.909912109375,2103.760009765625,3408690000.0,1.04,2.03,14.57,13.91,11,11,6,5,21,2
2015-02-27,235.9307142857143,105.5981,0.06,96.99492857142857,2104.5,2112.739990234375,2103.75,3547380000.0,1.01,2.0,14.17,13.34,10,16,2,8,18,2
2015-02-28,235.95335714285713,105.5981,0.06,97.00146428571428,2104.5,2112.739990234375,2103.75,3547380000.0,1.01,2.0,14.17,13.34,6,9,2,7,9,1
2015-03-01,235.976,105.5981,0.06,97.008,2104.5,2112.739990234375,2103.75,3547380000.0,1.01,2.0,14.17,13.34,4,9,2,5,10,0
2015-03-02,235.98393548387097,105.8151,0.12,97.01077419354839,2117.389892578125,2117.52001953125,2104.5,3409490000.0,1.06,2.08,13.9,13.04,9,10,5,6,17,1
2015-03-03,235.99187096774193,105.5562,0.12,97.01354838709678,2107.780029296875,2115.760009765625,2098.260009765625,3262300000.0,1.09,2.12,14.69,13.86,8,14,4,5,21,0
2015-03-04,235.9998064516129,106.1333,0.11,97.01632258064515,2098.530029296875,2107.719970703125,2094.489990234375,3421110000.0,1.07,2.12,15.33,14.23,12,13,5,9,18,3
2015-03-05,236.00774193548386,106.1333,0.11,97.01909677419354,2101.0400390625,2104.25,2095.219970703125,3103030000.0,1.05,2.11,14.58,14.04,10,10,8,9,18,1
2015-03-06,236.01567741935483,107.4337,0.12,97.02187096774193,2071.260009765625,2100.909912109375,2067.27001953125,3853570000.0,1.16,2.24,15.83,15.2,11,10,6,5,20,2
2015-03-07,236.0236129032258,107.4337,0.12,97.02464516129032,2071.260009765625,2100.909912109375,2067.27001953125,3853570000.0,1.16,2.24,15.83,15.2,8,4,4,5,10,1
2015-03-08,236.03154838709676,107.4337,0.12,97.0274193548387,2071.260009765625,2100.909912109375,2067.27001953125,3853570000.0,1.16,2.24,15.83,15.2,9,4,3,5,10,1
2015-03-09,236.03948387096776,107.5199,0.12,97.03019354838709,2079.429931640625,2083.489990234375,2072.2099609375,3349090000.0,1.13,2.2,15.76,15.06,10,7,7,4,19,1
2015-03-10,236.04741935483872,108.1165,0.12,97.03296774193548,2044.1600341796875,2076.139892578125,2044.1600341796875,3668900000.0,1.1,2.14,16.91,16.69,11,13,2,5,21,0
2015-03-11,236.0553548387097,108.5235,0.11,97.03574193548387,2040.239990234375,2050.080078125,2039.68994140625,3406570000.0,1.09,2.11,17.19,16.87,9,13,5,6,21,0
2015-03-12,236.06329032258066,108.1741,0.11,97.03851612903226,2065.949951171875,2066.409912109375,2041.0999755859373,3405860000.0,1.06,2.1,16.45,15.42,11,11,5,5,22,0
2015-03-13,236.07122580645162,108.9174,0.11,97.04129032258064,2053.39990234375,2064.56005859375,2041.1700439453125,3498560000.0,1.07,2.13,16.74,16.0,7,14,5,10,15,1
2015-03-14,236.0791612903226,108.9174,0.11,97.04406451612903,2053.39990234375,2064.56005859375,2041.1700439453125,3498560000.0,1.07,2.13,16.74,16.0,8,7,2,5,12,0
2015-03-15,236.08709677419355,108.9174,0.11,97.04683870967742,2053.39990234375,2064.56005859375,2041.1700439453125,3498560000.0,1.07,2.13,16.74,16.0,7,5,4,5,11,0
2015-03-16,236.09503225806452,108.6422,0.12,97.0496129032258,2081.18994140625,2081.409912109375,2055.35009765625,3295600000.0,1.06,2.1,15.89,15.61,8,10,4,9,12,1
2015-03-17,236.1029677419355,108.5805,0.12,97.05238709677418,2074.280029296875,2080.590087890625,2065.080078125,3221840000.0,1.07,2.06,16.37,15.66,7,15,5,5,21,1
2015-03-18,236.11090322580645,108.408,0.11,97.05516129032257,2099.5,2106.85009765625,2061.22998046875,4128210000.0,0.92,1.93,16.29,13.97,6,15,6,6,19,2
2015-03-19,236.11883870967742,108.1826,0.12,97.05793548387096,2089.27001953125,2098.68994140625,2085.56005859375,3305220000.0,0.99,1.98,14.97,14.07,8,12,8,12,16,0
2015-03-20,236.12677419354839,107.1671,0.12,97.06070967741935,2108.10009765625,2113.919921875,2090.320068359375,5554120000.0,0.95,1.93,13.53,13.02,10,10,7,9,17,1
2015-03-21,236.13470967741935,107.1671,0.12,97.06348387096773,2108.10009765625,2113.919921875,2090.320068359375,5554120000.0,0.95,1.93,13.53,13.02,4,8,2,2,12,0
2015-03-22,236.14264516129032,107.1671,0.12,97.06625806451612,2108.10009765625,2113.919921875,2090.320068359375,5554120000.0,0.95,1.93,13.53,13.02,3,5,7,5,9,1
2015-03-23,236.15058064516128,106.5022,0.12,97.06903225806451,2104.419921875,2114.860107421875,2104.419921875,3267960000.0,0.93,1.92,13.53,13.41,9,12,3,5,18,1
2015-03-24,236.15851612903225,106.4401,0.11,97.0718064516129,2091.5,2107.6298828125,2091.5,3189820000.0,0.91,1.88,13.68,13.62,10,13,4,5,22,0
2015-03-25,236.16645161290324,106.2636,0.12,97.07458064516129,2061.050048828125,2097.429931640625,2061.050048828125,3521140000.0,0.94,1.93,15.55,15.44,9,14,4,11,16,0
2015-03-26,236.1743870967742,106.5582,0.11,97.07735483870967,2056.14990234375,2067.14990234375,2045.5,3510670000.0,0.98,2.01,17.19,15.8,11,10,6,14,12,1
2015-03-27,236.18232258064518,106.8916,0.12,97.08012903225806,2061.02001953125,2062.830078125,2052.9599609375,3008550000.0,0.92,1.95,15.83,15.07,8,10,7,6,19,0
2015-03-28,236.19025806451614,106.8916,0.12,97.08290322580645,2061.02001953125,2062.830078125,2052.9599609375,3008550000.0,0.92,1.95,15.83,15.07,6,5,4,5,10,0
2015-03-29,236.1981935483871,106.8916,0.12,97.08567741935484,2061.02001953125,2062.830078125,2052.9599609375,3008550000.0,0.92,1.95,15.83,15.07,7,3,3,4,8,1
2015-03-30,236.20612903225808,107.3941,0.12,97.08845161290321,2086.239990234375,2088.969970703125,2064.110107421875,2917690000.0,0.93,1.96,14.76,14.51,8,9,6,5,16,2
2015-03-31,236.21406451612904,107.4396,0.06,97.0912258064516,2067.889892578125,2084.050048828125,2067.0400390625,3376550000.0,0.89,1.94,15.74,15.29,4,14,7,9,15,1
2015-04-01,236.222,107.06,0.12,97.094,2059.68994140625,2067.6298828125,2048.3798828125,3543270000.0,0.86,1.87,16.66,15.11,12,10,4,10,15,1
2015-04-02,236.24796666666668,106.6738,0.12,97.10176666666666,2066.9599609375,2072.169921875,2057.320068359375,3095960000.0,0.87,1.92,15.51,14.67,10,12,4,6,19,1
2015-04-03,236.27393333333333,105.8861,0.12,97.10953333333333,2066.9599609375,2072.169921875,2057.320068359375,3095960000.0,0.8,1.85,15.51,14.67,11,10,0,5,16,0
2015-04-04,236.2999,105.8861,0.12,97.1173,2066.9599609375,2072.169921875,2057.320068359375,3095960000.0,0.8,1.85,15.51,14.67,5,6,2,2,11,0
2015-04-05,236.32586666666668,105.8861,0.12,97.12506666666665,2066.9599609375,2072.169921875,2057.320068359375,3095960000.0,0.8,1.85,15.51,14.67,1,10,2,4,9,0
2015-04-06,236.35183333333333,105.7876,0.13,97.13283333333332,2080.6201171875,2086.989990234375,2056.52001953125,3302970000.0,0.83,1.92,15.76,14.74,8,9,3,4,16,0
2015-04-07,236.3778,106.4488,0.12,97.14059999999999,2076.330078125,2089.81005859375,2076.10009765625,3065510000.0,0.85,1.89,14.81,14.78,8,14,1,9,14,0
2015-04-08,236.40376666666668,106.4231,0.12,97.14836666666666,2081.89990234375,2086.68994140625,2073.300048828125,3265330000.0,0.86,1.92,14.77,13.98,6,15,4,9,15,1
2015-04-09,236.42973333333333,107.0335,0.12,97.15613333333333,2091.179931640625,2093.31005859375,2074.2900390625,3172360000.0,0.89,1.97,14.59,13.09,12,9,2,3,19,1
2015-04-10,236.4557,107.4526,0.12,97.1639,2102.06005859375,2102.610107421875,2091.510009765625,3156200000.0,0.91,1.96,13.26,12.58,5,13,5,7,16,0
2015-04-11,236.48166666666668,107.4526,0.12,97.17166666666667,2102.06005859375,2102.610107421875,2091.510009765625,3156200000.0,0.91,1.96,13.26,12.58,8,6,2,0,15,1
2015-04-12,236.50763333333333,107.4526,0.12,97.17943333333334,2102.06005859375,2102.610107421875,2091.510009765625,3156200000.0,0.91,1.96,13.26,12.58,3,7,2,3,9,0
2015-04-13,236.5336,107.7508,0.13,97.18719999999999,2092.429931640625,2107.64990234375,2092.330078125,2908420000.0,0.89,1.94,14.31,13.94,12,6,2,9,11,0
2015-04-14,236.55956666666668,107.0547,0.13,97.19496666666666,2095.840087890625,2098.6201171875,2083.239990234375,3301270000.0,0.85,1.9,14.74,13.67,9,10,7,10,15,1
2015-04-15,236.58553333333333,107.1855,0.13,97.20273333333333,2106.6298828125,2111.909912109375,2097.820068359375,4013760000.0,0.85,1.91,13.58,12.84,7,12,5,9,14,1
2015-04-16,236.6115,106.2761,0.13,97.2105,2104.989990234375,2111.300048828125,2100.02001953125,3434120000.0,0.81,1.9,13.35,12.6,11,11,4,10,16,0
2015-04-17,236.63746666666668,106.329,0.13,97.21826666666666,2081.179931640625,2102.580078125,2072.3701171875,3627600000.0,0.84,1.87,15.02,13.89,10,10,5,6,19,0
2015-04-18,236.66343333333333,106.329,0.13,97.22603333333333,2081.179931640625,2102.580078125,2072.3701171875,3627600000.0,0.84,1.87,15.02,13.89,5,4,5,3,11,0
2015-04-19,236.6894,106.329,0.13,97.2338,2081.179931640625,2102.580078125,2072.3701171875,3627600000.0,0.84,1.87,15.02,13.89,3,6,4,4,8,1
2015-04-20,236.71536666666668,106.4902,0.13,97.24156666666666,2100.39990234375,2103.93994140625,2084.110107421875,3000160000.0,0.86,1.9,13.67,13.3,10,8,4,6,15,1
2015-04-21,236.74133333333333,106.5582,0.13,97.24933333333333,2097.2900390625,2109.639892578125,2094.3798828125,3243410000.0,0.86,1.92,13.51,13.25,7,16,2,6,18,1
2015-04-22,236.7673,106.5815,0.13,97.2571,2107.9599609375,2109.97998046875,2091.050048828125,3348480000.0,0.91,1.99,13.8,12.71,9,11,5,4,20,1
2015-04-23,236.79326666666668,106.1658,0.13,97.26486666666666,2112.929931640625,2120.489990234375,2103.18994140625,3636670000.0,0.87,1.96,12.96,12.48,8,12,7,4,21,2
2015-04-24,236.81923333333333,105.905,0.13,97.27263333333333,2117.68994140625,2120.919921875,2112.800048828125,3375780000.0,0.84,1.93,13.02,12.29,9,8,9,6,18,2
2015-04-25,236.8452,105.905,0.13,97.2804,2117.68994140625,2120.919921875,2112.800048828125,3375780000.0,0.84,1.93,13.02,12.29,4,10,0,4,10,0
2015-04-26,236.87116666666668,105.905,0.13,97.28816666666667,2117.68994140625,2120.919921875,2112.800048828125,3375780000.0,0.84,1.93,13.02,12.29,5,2,5,2,10,0
2015-04-27,236.89713333333333,105.6891,0.13,97.29593333333334,2108.919921875,2125.919921875,2107.0400390625,3438750000.0,0.87,1.94,13.4,13.12,10,6,6,8,11,3
2015-04-28,236.9231,105.1234,0.13,97.30369999999999,2114.760009765625,2116.0400390625,2094.889892578125,3546270000.0,0.9,2.0,14.23,12.41,9,8,7,8,15,1
2015-04-29,236.94906666666668,104.5634,0.13,97.31146666666666,2106.85009765625,2113.64990234375,2097.409912109375,4074970000.0,0.91,2.06,14.34,13.39,8,13,6,17,10,0
2015-04-30,236.97503333333333,105.312,0.08,97.31923333333333,2085.510009765625,2105.52001953125,2077.590087890625,4509680000.0,0.91,2.05,15.29,14.55,12,12,4,8,20,0
2015-05-01,237.001,105.6382,0.13,97.327,2108.2900390625,2108.409912109375,2087.3798828125,3379390000.0,0.97,2.12,13.98,12.7,12,9,4,6,17,2
2015-05-02,237.02216129032257,105.6382,0.13,97.33309677419355,2108.2900390625,2108.409912109375,2087.3798828125,3379390000.0,0.97,2.12,13.98,12.7,7,9,1,3,14,0
2015-05-03,237.04332258064517,105.6382,0.13,97.3391935483871,2108.2900390625,2108.409912109375,2087.3798828125,3379390000.0,0.97,2.12,13.98,12.7,8,6,1,3,12,0
2015-05-04,237.06448387096773,105.6679,0.13,97.34529032258064,2114.489990234375,2120.949951171875,2110.22998046875,3091580000.0,0.96,2.16,13.18,12.85,11,12,2,6,19,0
2015-05-05,237.08564516129033,105.2396,0.13,97.35138709677419,2089.4599609375,2115.239990234375,2088.4599609375,3793950000.0,1.0,2.19,14.41,14.31,11,14,3,7,21,0
2015-05-06,237.1068064516129,104.6935,0.13,97.35748387096774,2080.14990234375,2098.419921875,2067.929931640625,3792210000.0,1.03,2.25,16.36,15.15,8,15,3,6,19,1
2015-05-07,237.1279677419355,105.1941,0.13,97.36358064516129,2088.0,2092.89990234375,2074.989990234375,3676640000.0,1.02,2.18,15.97,15.13,13,11,5,1,27,1
2015-05-08,237.14912903225806,104.8424,0.13,97.36967741935484,2116.10009765625,2117.659912109375,2092.1298828125,3399440000.0,0.96,2.16,13.42,12.86,10,7,8,6,18,1
2015-05-09,237.17029032258066,104.8424,0.13,97.37577419354838,2116.10009765625,2117.659912109375,2092.1298828125,3399440000.0,0.96,2.16,13.42,12.86,8,5,1,5,9,0
2015-05-10,237.19145161290322,104.8424,0.13,97.38187096774193,2116.10009765625,2117.659912109375,2092.1298828125,3399440000.0,0.96,2.16,13.42,12.86,7,4,2,3,9,1
2015-05-11,237.21261290322582,105.3075,0.13,97.38796774193548,2105.330078125,2117.68994140625,2104.580078125,2992670000.0,1.02,2.28,13.85,13.85,13,4,5,4,17,1
2015-05-12,237.23377419354838,104.8924,0.13,97.39406451612903,2099.1201171875,2105.06005859375,2085.570068359375,3139520000.0,1.0,2.28,15.13,13.86,13,9,4,8,17,1
2015-05-13,237.25493548387098,104.3608,0.13,97.40016129032259,2098.47998046875,2110.18994140625,2096.0400390625,3374260000.0,0.97,2.27,14.04,13.76,10,11,6,7,20,0
2015-05-14,237.27609677419355,104.2359,0.13,97.40625806451612,2121.10009765625,2121.449951171875,2100.429931640625,3225740000.0,0.91,2.23,13.29,12.74,11,9,5,5,20,0
2015-05-15,237.29725806451614,104.0202,0.13,97.41235483870967,2122.72998046875,2123.889892578125,2116.81005859375,3092080000.0,0.9,2.14,13.09,12.38,14,7,6,9,17,1
2015-05-16,237.3184193548387,104.0202,0.13,97.41845161290323,2122.72998046875,2123.889892578125,2116.81005859375,3092080000.0,0.9,2.14,13.09,12.38,6,4,4,4,10,0
2015-05-17,237.3395806451613,104.0202,0.13,97.42454838709678,2122.72998046875,2123.889892578125,2116.81005859375,3092080000.0,0.9,2.14,13.09,12.38,6,7,1,3,11,0
2015-05-18,237.36074193548387,104.6068,0.13,97.43064516129033,2129.199951171875,2131.780029296875,2120.010009765625,2888190000.0,0.95,2.23,13.22,12.73,9,10,4,9,14,0
2015-05-19,237.38190322580647,105.3448,0.12,97.43674193548388,2127.830078125,2133.02001953125,2124.5,3296030000.0,1.01,2.27,13.13,12.85,11,6,8,9,15,1
2015-05-20,237.40306451612904,105.5605,0.12,97.44283870967742,2125.85009765625,2134.719970703125,2122.590087890625,3025880000.0,0.98,2.26,13.27,12.88,16,7,3,7,17,2
2015-05-21,237.42422580645163,105.3808,0.12,97.44893548387097,2130.820068359375,2134.280029296875,2122.949951171875,3070460000.0,0.95,2.19,13.09,12.11,12,14,4,10,18,2
2015-05-22,237.4453870967742,105.8487,0.13,97.45503225806452,2126.06005859375,2132.14990234375,2126.06005859375,2571860000.0,1.01,2.21,12.37,12.13,8,8,9,12,12,1
2015-05-23,237.4665483870968,105.8487,0.13,97.46112903225807,2126.06005859375,2132.14990234375,2126.06005859375,2571860000.0,1.01,2.21,12.37,12.13,4,8,3,8,7,0
2015-05-24,237.48770967741936,105.8487,0.13,97.46722580645162,2126.06005859375,2132.14990234375,2126.06005859375,2571860000.0,1.01,2.21,12.37,12.13,6,5,3,3,11,0
2015-05-25,237.50887096774196,105.8487,0.13,97.47332258064516,2126.06005859375,2132.14990234375,2126.06005859375,2571860000.0,1.01,2.21,12.37,12.13,11,7,2,2,17,1
2015-05-26,237.53003225806452,106.7294,0.12,97.47941935483871,2104.199951171875,2125.340087890625,2099.179931640625,3342130000.0,0.99,2.14,14.63,14.06,12,8,5,4,21,0
2015-05-27,237.55119354838712,106.908,0.12,97.48551612903226,2123.47998046875,2126.219970703125,2105.1298828125,3127960000.0,1.0,2.14,14.41,13.27,15,9,3,5,21,1
2015-05-28,237.57235483870969,106.92,0.12,97.49161290322581,2120.7900390625,2122.27001953125,2112.860107421875,2980350000.0,0.97,2.13,13.99,13.31,10,7,8,7,18,0
2015-05-29,237.59351612903228,106.7388,0.08,97.49770967741937,2107.389892578125,2120.659912109375,2104.889892578125,3927390000.0,0.94,2.12,14.43,13.84,6,15,3,4,18,2
2015-05-30,237.61467741935485,106.7388,0.08,97.5038064516129,2107.389892578125,2120.659912109375,2104.889892578125,3927390000.0,0.94,2.12,14.43,13.84,4,9,1,3,9,2
2015-05-31,237.63583870967744,106.7388,0.08,97.50990322580645,2107.389892578125,2120.659912109375,2104.889892578125,3927390000.0,0.94,2.12,14.43,13.84,9,1,2,5,7,0
2015-06-01,237.657,107.2238,0.12,97.516,2111.72998046875,2119.14990234375,2102.5400390625,3011710000.0,0.99,2.19,14.86,13.97,11,9,5,8,16,1
2015-06-02,237.66956666666667,106.4507,0.12,97.51896666666667,2109.60009765625,2117.590087890625,2099.139892578125,3049350000.0,1.02,2.27,15.05,14.24,12,9,6,12,15,0
2015-06-03,237.68213333333335,106.1443,0.13,97.52193333333334,2114.070068359375,2121.919921875,2109.610107421875,3099980000.0,1.07,2.38,14.2,13.66,7,15,2,8,15,1
2015-06-04,237.6947,106.4725,0.13,97.5249,2095.840087890625,2112.889892578125,2093.22998046875,3200050000.0,1.04,2.31,15.49,14.71,8,11,5,8,16,0
2015-06-05,237.70726666666667,107.1336,0.13,97.52786666666667,2092.830078125,2100.989990234375,2085.669921875,3243690000.0,1.13,2.41,15.65,14.21,13,7,4,6,18,0
2015-06-06,237.71983333333333,107.1336,0.13,97.53083333333333,2092.830078125,2100.989990234375,2085.669921875,3243690000.0,1.13,2.41,15.65,14.21,1,9,4,3,11,0
2015-06-07,237.7324,107.1336,0.13,97.5338,2092.830078125,2100.989990234375,2085.669921875,3243690000.0,1.13,2.41,15.65,14.21,3,7,2,2,10,0
2015-06-08,237.74496666666667,106.7693,0.13,97.53676666666667,2079.280029296875,2093.010009765625,2079.110107421875,2917150000.0,1.09,2.39,15.5,15.29,7,9,4,5,13,2
2015-06-09,237.75753333333333,106.2238,0.13,97.53973333333334,2080.14990234375,2085.6201171875,2072.139892578125,3034580000.0,1.12,2.42,15.74,14.47,9,10,5,6,15,3
2015-06-10,237.7701,105.8037,0.13,97.54270000000001,2105.199951171875,2108.5,2081.1201171875,3414320000.0,1.15,2.5,14.37,13.22,11,12,2,12,12,1
2015-06-11,237.78266666666667,106.0934,0.13,97.54566666666668,2108.860107421875,2115.02001953125,2106.239990234375,3128600000.0,1.12,2.39,13.22,12.85,11,11,4,8,17,1
2015-06-12,237.79523333333333,105.9015,0.13,97.54863333333334,2094.110107421875,2107.429931640625,2091.330078125,2719400000.0,1.12,2.39,14.02,13.78,10,10,3,10,13,0
2015-06-13,237.80780000000001,105.9015,0.13,97.55160000000001,2094.110107421875,2107.429931640625,2091.330078125,2719400000.0,1.12,2.39,14.02,13.78,5,8,0,4,9,0
2015-06-14,237.82036666666667,105.9015,0.13,97.55456666666667,2094.110107421875,2107.429931640625,2091.330078125,2719400000.0,1.12,2.39,14.02,13.78,8,2,2,3,9,0
2015-06-15,237.83293333333333,105.9989,0.13,97.55753333333334,2084.429931640625,2091.340087890625,2072.489990234375,3061570000.0,1.1,2.36,15.57,15.39,7,8,7,8,14,0
2015-06-16,237.84550000000002,106.0473,0.14,97.5605,2096.2900390625,2097.39990234375,2082.10009765625,2919900000.0,1.08,2.32,15.62,14.81,6,14,4,8,14,2
2015-06-17,237.85806666666667,106.058,0.14,97.56346666666667,2100.43994140625,2106.7900390625,2088.860107421875,3222240000.0,1.03,2.32,15.49,14.5,13,5,6,3,20,1
2015-06-18,237.87063333333333,105.102,0.14,97.56643333333334,2121.239990234375,2126.64990234375,2101.580078125,3520360000.0,1.03,2.35,14.03,13.19,14,11,3,8,20,0
2015-06-19,237.8832,105.4496,0.13,97.5694,2109.989990234375,2121.639892578125,2109.449951171875,4449810000.0,0.99,2.26,14.0,13.96,6,11,8,10,13,2
2015-06-20,237.89576666666667,105.4496,0.13,97.57236666666667,2109.989990234375,2121.639892578125,2109.449951171875,4449810000.0,0.99,2.26,14.0,13.96,5,6,3,3,10,1
2015-06-21,237.90833333333333,105.4496,0.13,97.57533333333333,2109.989990234375,2121.639892578125,2109.449951171875,4449810000.0,0.99,2.26,14.0,13.96,4,4,4,8,4,0
2015-06-22,237.9209,105.3846,0.13,97.5783,2122.85009765625,2129.8701171875,2112.5,3030020000.0,1.06,2.37,13.46,12.74,8,4,2,4,9,1
2015-06-23,237.93346666666667,105.9678,0.13,97.58126666666666,2124.199951171875,2128.030029296875,2119.889892578125,3091190000.0,1.07,2.42,12.68,12.11,9,6,1,2,12,2
2015-06-24,237.94603333333333,106.2522,0.13,97.58423333333334,2108.580078125,2125.10009765625,2108.580078125,3102480000.0,1.06,2.38,13.33,13.26,15,8,3,3,17,2
2015-06-25,237.9586,106.1515,0.13,97.58720000000001,2102.31005859375,2116.0400390625,2101.780029296875,3214610000.0,1.06,2.4,14.16,14.01,15,10,3,5,22,1
